Country_code,Country_name,Series_code,Series_name,Year,Value
FIN,Finland,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
FJI,Fiji,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
FRA,France,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
FRO,Faeroe Islands,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
FSM,"Micronesia, Fed. Sts.",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GAB,Gabon,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GBR,United Kingdom,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GEO,Georgia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GHA,Ghana,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GIB,Gibraltar,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GIN,Guinea,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GMB,"Gambia, The",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GNB,Guinea-Bissau,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GNQ,Equatorial Guinea,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GRC,Greece,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GRD,Grenada,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GRL,Greenland,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GTM,Guatemala,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GUM,Guam,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
GUY,Guyana,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
HIC,High income,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
HKG,"Hong Kong SAR, China",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
HND,Honduras,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
HRV,Croatia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
HTI,Haiti,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
HUN,Hungary,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
IDN,Indonesia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
IMY,Isle of Man,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
IND,India,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
IRL,Ireland,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
IRN,"Iran, Islamic Rep.",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
IRQ,Iraq,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ISL,Iceland,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ISR,Israel,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ITA,Italy,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
JAM,Jamaica,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
JOR,Jordan,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
JPN,Japan,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KAZ,Kazakhstan,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KEN,Kenya,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KGZ,Kyrgyz Republic,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KHM,Cambodia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KIR,Kiribati,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KNA,St. Kitts and Nevis,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KOR,"Korea, Rep.",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KSV,Kosovo,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
KWT,Kuwait,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LAC,Latin America & Caribbean,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LAO,Lao PDR,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LBN,Lebanon,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LBR,Liberia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LBY,Libya,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LCA,St. Lucia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LIC,Low income,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LIE,Liechtenstein,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LKA,Sri Lanka,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LMC,Lower middle income,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LMY,Low & middle income,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LSO,Lesotho,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LTU,Lithuania,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LUX,Luxembourg,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
LVA,Latvia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MAC,"Macao SAR, China",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MAF,St. Martin (French part),AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MAR,Morocco,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MCO,Monaco,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MDA,Moldova,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MDG,Madagascar,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MDV,Maldives,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MEX,Mexico,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MHL,Marshall Islands,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MIC,Middle income,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MKD,"Macedonia, FYR",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MLI,Mali,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MLT,Malta,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MMR,Myanmar,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MNA,Middle East & North Africa,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MNE,Montenegro,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MNG,Mongolia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MNP,Northern Mariana Islands,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MOZ,Mozambique,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MRT,Mauritania,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MUS,Mauritius,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MWI,Malawi,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MYS,Malaysia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
MYT,Mayotte,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NAM,Namibia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NCL,New Caledonia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NER,Niger,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NGA,Nigeria,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NIC,Nicaragua,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NIU,Niue,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NLD,Netherlands,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NOR,Norway,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NPL,Nepal,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NRU,Nauru,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
NZL,New Zealand,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
OMN,Oman,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PAK,Pakistan,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PAN,Panama,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PER,Peru,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PHL,Philippines,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PLW,Palau,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PNG,Papua New Guinea,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
POL,Poland,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PRI,Puerto Rico,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PRK,"Korea, Dem. Rep.",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PRT,Portugal,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PRY,Paraguay,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
PYF,French Polynesia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
QAT,Qatar,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ROM,Romania,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
RUS,Russian Federation,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
RWA,Rwanda,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SAS,South Asia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SAU,Saudi Arabia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SDN,Sudan,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SEN,Senegal,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SGP,Singapore,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SID,Small island developing states,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SLB,Solomon Islands,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SLE,Sierra Leone,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SLV,El Salvador,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SMR,San Marino,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SOM,Somalia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SRB,Serbia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SSA,Sub-Saharan Africa,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
STP,Sao Tome and Principe,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SUR,Suriname,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SVK,Slovak Republic,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SVN,Slovenia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SWE,Sweden,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SWZ,Swaziland,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SXM,Sint Maarten (Dutch part),AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SYC,Seychelles,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
SYR,Syrian Arab Republic,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TCA,Turks and Caicos Islands,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TCD,Chad,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TGO,Togo,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
THA,Thailand,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TJK,Tajikistan,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TKM,Turkmenistan,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TMP,Timor-Leste,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TON,Tonga,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TTO,Trinidad and Tobago,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TUN,Tunisia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TUR,Turkey,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TUV,Tuvalu,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
TZA,Tanzania,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
UGA,Uganda,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
UKR,Ukraine,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
UMC,Upper middle income,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
URY,Uruguay,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
USA,United States,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
UZB,Uzbekistan,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
VCT,St. Vincent and the Grenadines,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
VEN,"Venezuela, RB",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
VIR,Virgin Islands (U.S.),AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
VNM,Vietnam,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
VUT,Vanuatu,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
WBG,West Bank and Gaza,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
WLD,World,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
WSM,Samoa,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
YEM,"Yemen, Rep.",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ZAF,South Africa,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ZAR,"Congo, Dem. Rep.",AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ZMB,Zambia,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ZWE,Zimbabwe,AG.LND.EL5M.ZS,Land area below 5m (% of land area),2011,
ABW,Aruba,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ADO,Andorra,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
AFG,Afghanistan,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
AGO,Angola,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ALB,Albania,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ARE,United Arab Emirates,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ARG,Argentina,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ARM,Armenia,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ASM,American Samoa,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ATG,Antigua and Barbuda,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
AUS,Australia,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
AUT,Austria,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
AZE,Azerbaijan,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BDI,Burundi,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BEL,Belgium,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BEN,Benin,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BFA,Burkina Faso,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BGD,Bangladesh,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BGR,Bulgaria,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BHR,Bahrain,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BHS,"Bahamas, The",AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BIH,Bosnia and Herzegovina,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BLR,Belarus,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BLZ,Belize,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BMU,Bermuda,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BOL,Bolivia,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BRA,Brazil,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BRB,Barbados,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BRN,Brunei Darussalam,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BTN,Bhutan,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
BWA,Botswana,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CAF,Central African Republic,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CAN,Canada,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CHE,Switzerland,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CHI,Channel Islands,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CHL,Chile,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CHN,China,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CIV,Cote d'Ivoire,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CMR,Cameroon,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
COG,"Congo, Rep.",AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
COK,Cook Islands,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
COL,Colombia,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
COM,Comoros,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CPV,Cape Verde,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CRI,Costa Rica,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CUB,Cuba,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CUW,Curacao,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CYM,Cayman Islands,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CYP,Cyprus,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
CZE,Czech Republic,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
DEU,Germany,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
DJI,Djibouti,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
DMA,Dominica,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
DNK,Denmark,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
DOM,Dominican Republic,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
DZA,Algeria,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
EAP,East Asia & Pacific,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ECA,Europe & Central Asia,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ECU,Ecuador,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
EGY,"Egypt, Arab Rep.",AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
EMU,Euro area,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ERI,Eritrea,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ESP,Spain,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
EST,Estonia,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
ETH,Ethiopia,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
FIN,Finland,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
FJI,Fiji,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
FRA,France,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
FRO,Faeroe Islands,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
FSM,"Micronesia, Fed. Sts.",AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GAB,Gabon,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GBR,United Kingdom,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GEO,Georgia,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GHA,Ghana,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GIB,Gibraltar,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GIN,Guinea,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GMB,"Gambia, The",AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GNB,Guinea-Bissau,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GNQ,Equatorial Guinea,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GRC,Greece,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GRD,Grenada,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GRL,Greenland,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GTM,Guatemala,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GUM,Guam,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
GUY,Guyana,AG.LND.IRIG.AG.ZS,Agricultural land under irrigation (% of total ag. land),2011,
